index,city,state,zipcode,address,loc_name,loc_number,url,promotion,latitude,longitude,is_open,closed_message,delivery_fee,delivery_time,review_count,review_rating,price_bucket,img1,img2,img3,img4,img5,scan_date,TID
202,RAINBOW CITY,AL,35906,"3331 Rainbow Drive, RAINBOW CITY, AL 35906",Winn-Dixie (3331 Rainbow Drive),0b10624b-cbef-59ce-9c22-280d042cd9d9,https://www.ubereats.com/store/winn-dixie-3331-rainbow-drive/0b10624b-cbef-59ce-9c22-280d042cd9d9,Offers,33.96006,-86.03548,False,Opens at 7:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/dd5a054794cabd7d9608b55aa73da2e2/c73ecc27d2a9eaa735b1ee95304ba588.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dd5a054794cabd7d9608b55aa73da2e2/445a4b2618e10f7db95d4f17a85b117d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dd5a054794cabd7d9608b55aa73da2e2/1651207c9cb2a7942b37b3f3e4a0b899.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dd5a054794cabd7d9608b55aa73da2e2/1153e79d90aa7e9dd2351e1aa8dc4e16.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dd5a054794cabd7d9608b55aa73da2e2/820883a48567670acbd720bc76391291.jpeg,2022-11-09 18:03:43,203
203,Attalla,AL,35954,"973 Gilbert Ferry Rd., Attalla, AL 35954",Papa John's (973 Gilbert Ferry Rd.),b6d269ab-14e5-5c4f-b949-7f8b91815f38,https://www.ubereats.com/store/papa-johns-973-gilbert-ferry-rd/b6d269ab-14e5-5c4f-b949-7f8b91815f38,"Spend $25, Save $5",33.99456,-86.09363,False,Opens at 10:30 AM,,,,,$$,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,204
204,Rainbow City,AL,35906,"3506 Rainbow Drive, Rainbow City, AL 35906",Oishi Hibachi Express,8e9e9994-a605-5142-a30d-deaf00f76897,https://www.ubereats.com/store/oishi-hibachi-express/8e9e9994-a605-5142-a30d-deaf00f76897,,33.95433,-86.04183,False,Opens at 10:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/b9d32312-71d4-40c4-91f0-6937cd4216e8.jpeg,https://d1ralsognjng37.cloudfront.net/80e3759c-bca0-488e-bf6b-7045d48dbb0a.jpeg,https://d1ralsognjng37.cloudfront.net/f2e510b0-33dd-4f4a-b751-a58915ddc279.jpeg,https://d1ralsognjng37.cloudfront.net/d84699c5-4d73-4a39-b9fd-6358d9f124dd.jpeg,https://d1ralsognjng37.cloudfront.net/e3419373-ae30-4a15-b692-61d569587e32.jpeg,2022-11-09 18:03:43,205
205,Gadsden,AL,35901,"1414 Rainbow Drive, Gadsden, AL 35901",Jack's (1414 Rainbow Drive),8e9877e7-d986-5b7f-b377-c6a5fff91b57,https://www.ubereats.com/store/jacks-1414-rainbow-drive/8e9877e7-d986-5b7f-b377-c6a5fff91b57,,33.98514,-86.00436,False,Opens at 6:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/b8fa7a839f1fa4dbd3ef9011375245a1/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/b8fa7a839f1fa4dbd3ef9011375245a1/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/b8fa7a839f1fa4dbd3ef9011375245a1/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/b8fa7a839f1fa4dbd3ef9011375245a1/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/b8fa7a839f1fa4dbd3ef9011375245a1/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,206
206,Gadsden,AL,35903,"508 E Meighan Blvd, Gadsden, AL 35903",Panera (508 E Meighan Blvd ),397a6a2b-3dcd-42a8-b402-602a85b3a8df,https://www.ubereats.com/store/panera-508-e-meighan-blvd/397a6a2b-3dcd-42a8-b402-602a85b3a8df,,34.00902,-85.98495,False,Opens at 7:00 AM,,,13.0,4.5,$,https://tb-static.uber.com/prod/image-proc/processed_images/64f6c7175f9771a911ef84ad2f073170/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/64f6c7175f9771a911ef84ad2f073170/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/64f6c7175f9771a911ef84ad2f073170/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/64f6c7175f9771a911ef84ad2f073170/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/64f6c7175f9771a911ef84ad2f073170/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,207
207,Gadsden,AL,35903,"198 E Meighan Blvd, Gadsden, AL 35903",Arby's (198 E Meighan Blvd),b022592a-96ac-42d8-8a08-d269cb5d0143,https://www.ubereats.com/store/arbys-198-e-meighan-blvd/b022592a-96ac-42d8-8a08-d269cb5d0143,$0 Delivery Fee (Spend $20),34.010555,-85.988483,False,Opens at 10:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,208
208,Gadsden,AL,35901,"1510 Rainbow Drive, Gadsden, AL 35901",Zaxby's (1510 Rainbow Drive),8f25def9-06ec-4ba0-8249-c3426d477627,https://www.ubereats.com/store/zaxbys-1510-rainbow-drive/8f25def9-06ec-4ba0-8249-c3426d477627,,33.9836011,-86.00498,False,Opens at 10:15 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/6ba38ed9-b830-4550-956b-b784ad0281a6.jpeg,https://d1ralsognjng37.cloudfront.net/1a1ac399-d5e6-4595-8ce1-ce31cbb4e93b.jpeg,https://d1ralsognjng37.cloudfront.net/8d8b9014-cea7-4fb5-ad73-0be1de65a506.jpeg,https://d1ralsognjng37.cloudfront.net/a1ff0c82-968e-44e2-b090-7d49b6ea48d4.jpeg,https://d1ralsognjng37.cloudfront.net/5ddb6a53-b373-46c9-b9fd-93636d24a628.jpeg,2022-11-09 18:03:43,209
209,Gadsden,AL,35904,"1724 W. Grand Ave., Gadsden, AL 35904",Popeyes (1724 W. Grand Ave.),c9271496-0f84-53cf-9746-67916e12c1c3,https://www.ubereats.com/store/popeyes-1724-w-grand-ave/c9271496-0f84-53cf-9746-67916e12c1c3,,33.99635,-86.08246,False,Opens at 10:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,210
210,Gadsden,AL,35903,"91 East Chestnut Street, Gadsden, AL 35903",Buffalo Wild Wings (91 East Chestnut Street),2db8b316-8d9d-406a-903c-e9bbba6fab5d,https://www.ubereats.com/store/buffalo-wild-wings-91-east-chestnut-street/2db8b316-8d9d-406a-903c-e9bbba6fab5d,,34.00712,-85.99365,False,Opens at 11:00 AM,,,16.0,4.4,$$,https://d1ralsognjng37.cloudfront.net/60ad4475-a71a-4291-bf27-5f27fd306918.jpeg,https://d1ralsognjng37.cloudfront.net/03d93dee-e5e2-45b6-86ee-764c9186c149.jpeg,https://d1ralsognjng37.cloudfront.net/514229f9-b180-47d8-983f-c557985f272c.jpeg,https://d1ralsognjng37.cloudfront.net/872599fc-2314-43fe-a13d-46f621557552.jpeg,https://d1ralsognjng37.cloudfront.net/40aeff17-af25-43ee-b081-8289a153aa0b.jpeg,2022-11-09 18:03:43,211
211,Attalla,AL,35906,"967 Gilberts Ferry Rd, Attalla, AL 35906",Wendy's  (967 Gilberts Ferry Rd),7a23f0da-efa9-46e8-9b09-d4fa24e840a7,https://www.ubereats.com/store/wendys-967-gilberts-ferry-rd/7a23f0da-efa9-46e8-9b09-d4fa24e840a7,,33.99692021783261,-86.09475850592138,False,Opens at 6:30 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,212
212,Gadsden,AL,35901,"1001 Rainbow Drive, Gadsden, AL 35901",American Deli,86900bed-1ea3-5c67-bb06-a8e3a13f911b,https://www.ubereats.com/store/american-deli/86900bed-1ea3-5c67-bb06-a8e3a13f911b,,33.99761,-86.00468,False,Opens at 10:00 AM,,,,,$$,,,,,,2022-11-09 18:03:43,213
213,Southside,AL,35907,"1980 Al-77, Southside, AL 35907",Burger King (1980 Highway 77),ac39770b-fd24-4bae-9811-7fe12210140e,https://www.ubereats.com/store/burger-king-1980-highway-77/ac39770b-fd24-4bae-9811-7fe12210140e,,33.9254275,-86.0232783,False,Opens at 6:30 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/d52d204e-68fb-41f8-b708-6d508a6b1fa2.jpeg,https://d1ralsognjng37.cloudfront.net/e73722bf-2532-47ab-bc45-c6ad22f36a39.jpeg,https://d1ralsognjng37.cloudfront.net/04096ea9-2654-4630-97f9-4444d4cfb70c.jpeg,https://d1ralsognjng37.cloudfront.net/c55a4c9e-7e50-4142-8e16-92f420aecdbe.jpeg,https://d1ralsognjng37.cloudfront.net/dfcf4682-1d34-4925-8cca-42f445e13769.jpeg,2022-11-09 18:03:43,214
214,Gadsden,AL,35904,"2525 Forrest Avenue, Gadsden, AL 35904",Merrill's BBQ,5b05eb91-2f16-50fd-82ff-8c24ba18b58e,https://www.ubereats.com/store/merrills-bbq/5b05eb91-2f16-50fd-82ff-8c24ba18b58e,,34.01911,-86.04331,False,Opens at 10:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/3db9638a-9d59-4cef-ac83-dc0121302c38,https://d1ralsognjng37.cloudfront.net/c1b0cbc5-0966-4e0c-9b95-e7c230436a50,https://d1ralsognjng37.cloudfront.net/cfe01a65-9bcc-43e0-a691-1e4dc5134190,https://d1ralsognjng37.cloudfront.net/8a8c591b-17b1-4d07-b868-6d68d042dc69,https://d1ralsognjng37.cloudfront.net/42f49c61-060b-483b-9055-fb9155fee3fc,2022-11-09 18:03:43,215
215,Rainbow City,AL,35906,"2905 Rainbow Drive, Rainbow City, AL 35906",Royal Kitchen Chinese Food,22d3d684-9bda-55e7-8fcf-b721a17b8af8,https://www.ubereats.com/store/royal-kitchen-chinese-food/22d3d684-9bda-55e7-8fcf-b721a17b8af8,,33.96449022651197,-86.02956551074729,False,Opens at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/444f7f67-f232-42e0-9b43-1a466d9c1e39,https://d1ralsognjng37.cloudfront.net/efc505e4-663a-482e-ae2d-76a865884eb1,https://d1ralsognjng37.cloudfront.net/0dcc172d-d627-49e5-914b-27c0cf4856c1,https://d1ralsognjng37.cloudfront.net/10a22c72-1e05-471d-9468-782bc57a7e4f,https://d1ralsognjng37.cloudfront.net/c85ce40c-be99-4588-9d45-f10b3a65fc4c,2022-11-09 18:03:43,216
216,Gadsden,AL,35904,"2225 West Meighan Boulevard, Gadsden, AL 35904",Mae Khan's Eggrolls,9a1c4e73-aac6-56db-a99d-1647784001e8,https://www.ubereats.com/store/mae-khans-eggrolls/9a1c4e73-aac6-56db-a99d-1647784001e8,,34.02368,-86.03814,False,Opens at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/ec6366ec38a9527e2cd674a8304543fe-w2880-81.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/ec6366ec38a9527e2cd674a8304543fe-w240-a4.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/ec6366ec38a9527e2cd674a8304543fe-w550-b5.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/ec6366ec38a9527e2cd674a8304543fe-w640-b7.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/ec6366ec38a9527e2cd674a8304543fe-w750-a7.jpg,2022-11-09 18:03:43,217
217,Gadsden,AL,35901,"825 Rainbow Drive, Gadsden, AL 35901",Villa Fiesta,12d23c46-7610-47e3-8a39-5d1d7e960257,https://www.ubereats.com/store/villa-fiesta/12d23c46-7610-47e3-8a39-5d1d7e960257,,34.00034,-86.00486,False,Opens at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/32637ea3-9a7a-434d-9897-f91d99fa8cc3.jpeg,https://d1ralsognjng37.cloudfront.net/8a1ea296-64f8-447d-9d85-d123f73782ac.jpeg,https://d1ralsognjng37.cloudfront.net/7abdc36c-4a78-4ff1-ab5c-06541e1a33cf.jpeg,https://d1ralsognjng37.cloudfront.net/8784d995-16d2-461b-a800-ea717cd3f08b.jpeg,https://d1ralsognjng37.cloudfront.net/4577a659-6c0c-4d41-8ec5-31be620a5390.jpeg,2022-11-09 18:03:43,218
218,Rainbow City,AL,35906,"70 Whorton Bend Road, Rainbow City, AL 35906",Little Bridge Marina,e3b2d874-ae87-5c5c-834d-66e41f7a3108,https://www.ubereats.com/store/little-bridge-marina/e3b2d874-ae87-5c5c-834d-66e41f7a3108,,33.94472,-86.02581,False,Opens at 11:00 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/740cd54bcaad7d52db5d7e934668d1bf-w2880-2f.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/740cd54bcaad7d52db5d7e934668d1bf-w240-d5.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/740cd54bcaad7d52db5d7e934668d1bf-w550-f7.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/740cd54bcaad7d52db5d7e934668d1bf-w750-a9.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/740cd54bcaad7d52db5d7e934668d1bf-w640-79.jpg,2022-11-09 18:03:43,219
219,Rainbow City,AL,35906,"3333 Rainbow Drive, Rainbow City, AL 35906",Guthrie's Chicken,b5a699b8-8d9e-5576-84bc-775685660e3b,https://www.ubereats.com/store/guthries-chicken/b5a699b8-8d9e-5576-84bc-775685660e3b,,33.95895,-86.03755,False,Opens at 11:00 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/85679f68-aae0-4244-957f-0e4ff72ce317,https://d1ralsognjng37.cloudfront.net/ec52bccc-f528-48ab-8d7b-5f9b2e4d71e5,https://d1ralsognjng37.cloudfront.net/6aa0df70-f209-4024-a7ce-581228b8ed88,https://d1ralsognjng37.cloudfront.net/289727da-efb6-42ff-aa09-1f57e496fc7d,https://d1ralsognjng37.cloudfront.net/f652fb88-a88f-4f90-9116-c86a84eaa3a8,2022-11-09 18:03:43,220
220,Attalla,AL,35954,"970 Gilbert Ferry Rd Se, Attalla, AL 35954",Hardee's (970 Gilbert Ferry Rd Se),dafada67-a591-4643-b40b-e9034213de6e,https://www.ubereats.com/store/hardees-970-gilbert-ferry-rd-se/dafada67-a591-4643-b40b-e9034213de6e,,33.99727,-86.09403,False,Opens at 5:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/cc9a585c-6ff1-4bdb-b07d-1aa8236532ca.jpeg,https://d1ralsognjng37.cloudfront.net/a90fac6d-e6e7-427a-9bff-e6648d7c428f.jpeg,https://d1ralsognjng37.cloudfront.net/bf618497-12a0-40ae-a941-0e5128e9f1fa.jpeg,https://d1ralsognjng37.cloudfront.net/2d5c04ad-f421-4efe-9bef-31184f349581.jpeg,https://d1ralsognjng37.cloudfront.net/19ba0a1e-5a01-4a62-a958-118bb69df218.jpeg,2022-11-09 18:03:43,221
221,Gadsden,AL,35901,"529 Broad Street, Gadsden, AL 35901",Jefferson's - Gadsden,ea71e495-c7ff-4a4f-adbf-abc54d1d3fd8,https://www.ubereats.com/store/jeffersons-gadsden/ea71e495-c7ff-4a4f-adbf-abc54d1d3fd8,,34.0143908,-86.0056472,False,Opens at 10:30 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/74c5e865-f011-4895-96d6-9798819aad0e.jpeg,https://d1ralsognjng37.cloudfront.net/a4c28a44-3b96-4b1e-8185-b7e07accd991.jpeg,https://d1ralsognjng37.cloudfront.net/d7a641bb-ae4d-4d4d-b0cf-69c3096ad6ad.jpeg,https://d1ralsognjng37.cloudfront.net/87a8f4f5-e032-48ee-828f-b5904736d87e.jpeg,https://d1ralsognjng37.cloudfront.net/a55496a2-5e78-49b8-99e9-0c5906d832e5.jpeg,2022-11-09 18:03:43,222
222,Rainbow City,AL,35906,"3434 Rainbow Dr, Rainbow City, AL 35906",Walgreens (3434 Rainbow Dr),78d71dd5-244b-4441-ad9f-84656b967c54,https://www.ubereats.com/store/walgreens-3434-rainbow-dr/78d71dd5-244b-4441-ad9f-84656b967c54,,33.95495,-86.04092,False,Opens at 8:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/16bb0a3ab8ea98cfe8906135767f7bf4.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/d24a30ada2fef6c54cef8739d94823b0.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/e0131c83be09a5694ebe179208a3825d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/1d4135bf27b924efdd528452baa17174.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/69ad85cd7b39888042b3bbf1c22d630d.jpeg,2022-11-09 18:03:43,223
223,RAINBOW CITY,AL,35040,"3403 Rainbow Drive, RAINBOW CITY, AL 35040",CVS (3403 Rainbow Drive),e4b578d0-02fd-5e5d-b882-17a43422ed86,https://www.ubereats.com/store/cvs-3403-rainbow-drive/e4b578d0-02fd-5e5d-b882-17a43422ed86,,33.95726,-86.0399,False,Opens at 8:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/16bb0a3ab8ea98cfe8906135767f7bf4.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/d24a30ada2fef6c54cef8739d94823b0.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/e0131c83be09a5694ebe179208a3825d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/1d4135bf27b924efdd528452baa17174.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/69ad85cd7b39888042b3bbf1c22d630d.jpeg,2022-11-09 18:03:43,224
224,Attalla,AL,35954,"500 Cherry St, Attalla, AL 35954",KFC (500 Cherry Street),3476847c-c4ee-48bc-8350-7457416c5b92,https://www.ubereats.com/store/kfc-500-cherry-street/3476847c-c4ee-48bc-8350-7457416c5b92,,34.01831,-86.07759,False,Opens at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/e49579f2-20c2-4f0d-9a16-6945cfa93edd.jpeg,https://d1ralsognjng37.cloudfront.net/3b772305-c298-42a1-a360-48b7c3fd2e6f.jpeg,https://d1ralsognjng37.cloudfront.net/4c6cbbd9-60c0-4284-8c81-70cc45807071.jpeg,https://d1ralsognjng37.cloudfront.net/ca340144-8602-4be6-af4c-ea5151354326.jpeg,https://d1ralsognjng37.cloudfront.net/4545b205-9136-4478-a405-ed5e8129d9d2.jpeg,2022-11-09 18:03:43,225
225,Attalla,AL,35954,"608 5th Ave Ne, Attalla, AL 35954",Subway (608 5Th Ave Ne),feeb8891-15e8-4290-9814-6388e40c88f4,https://www.ubereats.com/store/subway-608-5th-ave-ne/feeb8891-15e8-4290-9814-6388e40c88f4,,34.01941,-86.07601,False,Opens at 8:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/8f438de3d2d85e912ada318b95e085dc/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f438de3d2d85e912ada318b95e085dc/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f438de3d2d85e912ada318b95e085dc/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f438de3d2d85e912ada318b95e085dc/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f438de3d2d85e912ada318b95e085dc/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,226
226,Boaz,AL,35956,"13026 Us-431, Boaz, AL 35956",Villa Fiesta,afbf8368-46fb-458c-a026-93488c15608b,https://www.ubereats.com/store/villa-fiesta/afbf8368-46fb-458c-a026-93488c15608b,,34.18616,-86.14528,False,Opens at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/9f074ce0-eced-453b-b90f-e804d8a74796,https://d1ralsognjng37.cloudfront.net/23be4c5f-55ff-47df-8c6c-01be5fee4fa9,https://d1ralsognjng37.cloudfront.net/56f75d5c-2c58-49eb-bff6-6ec7ded87356,https://d1ralsognjng37.cloudfront.net/113da2eb-e888-46f6-9fcd-f42c7af8c0e6,https://d1ralsognjng37.cloudfront.net/5d7b83a0-5021-47e3-9b37-83a268d3c034,2022-11-09 18:03:43,227
227,Boaz,AL,35956,"292 Bryant Road, Boaz, AL 35956",Bama Bucks Steakhouse & Exotic Animal Park,ccb55c5d-498f-4ea0-a5fc-35b6a50fe2d2,https://www.ubereats.com/store/bama-bucks-steakhouse-&-exotic-animal-park/ccb55c5d-498f-4ea0-a5fc-35b6a50fe2d2,,34.16656,-86.11822,False,Opens Thursday 4:30 PM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w2880-4a.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w240-b8.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w640-17.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w550-78.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w750-40.jpg,2022-11-09 18:03:43,228
228,Sardis City,AL,35956,"1075 Sardis Dr, Sardis City, AL 35956",The Lion's Den,91fd708e-1a56-4aec-a7f8-dffcad661728,https://www.ubereats.com/store/the-lions-den/91fd708e-1a56-4aec-a7f8-dffcad661728,,34.17433,-86.12355,False,Opens at 8:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w2880-4a.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w240-b8.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w640-17.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w550-78.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/7b8f547e0b1e4b2e41f7580498c7716a-w750-40.jpg,2022-11-09 18:03:43,229
229,Gadsden,AL,35903,"354 East Meighan Blvd, Gadsden, AL 35903",Sonic (354 East Meighan Blvd),31e379b3-67c8-562e-bedc-41dec1afaf63,https://www.ubereats.com/store/sonic-354-east-meighan-blvd/31e379b3-67c8-562e-bedc-41dec1afaf63,$0 Delivery Fee (Spend $20),34.01017,-85.98891,False,Opens at 7:00 AM,,,,,$$,https://tb-static.uber.com/prod/image-proc/processed_images/433d30cee75a63de5d3795570a7ebf70/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/433d30cee75a63de5d3795570a7ebf70/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/433d30cee75a63de5d3795570a7ebf70/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/433d30cee75a63de5d3795570a7ebf70/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/433d30cee75a63de5d3795570a7ebf70/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,230
230,Sardis City,AL,35956,"12982 U.S. 431, Sardis City, AL 35956",Yayas Pizza Palace,14d4556d-87a6-42c1-b077-3e5d99faa49b,https://www.ubereats.com/store/yayas-pizza-palace/14d4556d-87a6-42c1-b077-3e5d99faa49b,,34.18574,-86.14511,False,Opens at 6:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/2d8afa5b-e3a3-49e4-af78-4cc3983ee3d2,https://d1ralsognjng37.cloudfront.net/448484da-8b2d-4342-a3f1-fdf7e6b269d4,https://d1ralsognjng37.cloudfront.net/479d312e-e14c-4d11-9620-e814c96c7855,https://d1ralsognjng37.cloudfront.net/3b4e3ddd-24f0-4ea3-8946-7513cea26e7d,https://d1ralsognjng37.cloudfront.net/998afab1-2718-4e4f-929b-f2a2bbc8c813,2022-11-09 18:03:43,231
